folder_sk,compaction_id,is_bottom,prefix,seen,tombstones_seen,dropped,bytes_total,bytes_max,bytes_p10,bytes_p50,bytes_p90,bytes_p99,bytes_hist,blocks_dropped,blocks_kept,refs_dropped,refs_kept,reverse_refs_tombstoned,reverse_refs_kept,inbox_tombstoned,inbox_kept,seqs_pruned,seqs_kept,tombstones_pruned,files_kept,metadata_kept,kept
folder_0000000E,64,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,0,7990,0,8119,0,1812,113,0,0,2455,2,20378
folder_0000000E,64,true,mi,1812,0,0,771428,71952,<512,<512,<512,<2k,"<512:1718,<1k:69,<2k:15,<3k:3,<4k:1,<8k:1,<16k:1,<32k:1,<64k:2,<128k:1",0,0,0,7990,0,8119,0,1812,113,0,0,2455,2,20378
folder_0000000E,64,true,mn,2455,0,0,1405282,81701,<512,<512,<512,<4k,"<128:122,<512:2123,<1k:84,<2k:41,<3k:34,<4k:36,<8k:3,<16k:5,<32k:1,<64k:3,<128k:3",0,0,0,7990,0,8119,0,1812,113,0,0,2455,2,20378
folder_0000000E,64,true,mr,8119,0,0,0,0,<8,<8,<8,<8,<8:8119,0,0,0,7990,0,8119,0,1812,113,0,0,2455,2,20378
folder_0000000E,64,true,ms,113,0,113,6999,98,<128,<128,<128,<128,"<32:1,<128:112",0,0,0,7990,0,8119,0,1812,113,0,0,2455,2,20378
folder_0000000E,64,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,0,7990,0,8119,0,1812,113,0,0,2455,2,20378
folder_0000000E,65,true,mb,8504,0,0,28429,4,<8,<8,<8,<8,<8:8504,0,0,0,8504,0,8634,0,1669,143,0,0,2598,2,21407
folder_0000000E,65,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,0,8504,0,8634,0,1669,143,0,0,2598,2,21407
folder_0000000E,65,true,mi,1669,0,0,700815,72108,<512,<512,<512,<1k,"<512:1594,<1k:60,<2k:7,<3k:2,<4k:1,<8k:1,<16k:1,<64k:2,<128k:1",0,0,0,8504,0,8634,0,1669,143,0,0,2598,2,21407
folder_0000000E,65,true,mn,2598,0,0,1483700,81701,<512,<512,<512,<4k,"<128:122,<512:2244,<1k:93,<2k:50,<3k:36,<4k:37,<8k:3,<16k:5,<32k:2,<64k:3,<128k:3",0,0,0,8504,0,8634,0,1669,143,0,0,2598,2,21407
folder_0000000E,65,true,mr,8634,0,0,0,0,<8,<8,<8,<8,<8:8634,0,0,0,8504,0,8634,0,1669,143,0,0,2598,2,21407
folder_0000000E,65,true,ms,143,0,143,9655,124,<128,<128,<128,<128,<128:143,0,0,0,8504,0,8634,0,1669,143,0,0,2598,2,21407
folder_0000000E,65,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,0,8504,0,8634,0,1669,143,0,0,2598,2,21407
folder_0000000E,66,true,mb,8931,0,1,30137,4,<8,<8,<8,<8,<8:8931,0,0,1,8930,1,9062,0,1553,116,0,0,2714,2,22261
folder_0000000E,66,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,1,8930,1,9062,0,1553,116,0,0,2714,2,22261
folder_0000000E,66,true,mi,1553,0,0,658869,72184,<512,<512,<512,<1k,"<512:1493,<1k:51,<2k:3,<4k:1,<8k:1,<16k:1,<64k:2,<128k:1",0,0,1,8930,1,9062,0,1553,116,0,0,2714,2,22261
folder_0000000E,66,true,mn,2714,0,0,1536938,81701,<512,<512,<512,<4k,"<128:122,<512:2343,<1k:100,<2k:55,<3k:39,<4k:37,<8k:5,<16k:5,<32k:2,<64k:3,<128k:3",0,0,1,8930,1,9062,0,1553,116,0,0,2714,2,22261
folder_0000000E,66,true,mr,9063,0,1,0,0,<8,<8,<8,<8,<8:9063,0,0,1,8930,1,9062,0,1553,116,0,0,2714,2,22261
folder_0000000E,66,true,ms,116,0,116,8299,110,<128,<128,<128,<128,<128:116,0,0,1,8930,1,9062,0,1553,116,0,0,2714,2,22261
folder_0000000E,66,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,1,8930,1,9062,0,1553,116,0,0,2714,2,22261
folder_0000000E,67,true,mb,9364,0,199,31869,4,<8,<8,<8,<8,<8:9364,0,0,199,9165,199,9297,0,1471,82,0,0,2796,2,22731
folder_0000000E,67,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,199,9165,199,9297,0,1471,82,0,0,2796,2,22731
folder_0000000E,67,true,mi,1471,0,0,632327,72236,<512,<512,<512,<1k,"<512:1417,<1k:46,<2k:2,<4k:1,<8k:1,<16k:1,<64k:2,<128k:1",0,0,199,9165,199,9297,0,1471,82,0,0,2796,2,22731
folder_0000000E,67,true,mn,2796,0,0,1565304,81701,<512,<512,<512,<4k,"<128:122,<512:2419,<1k:105,<2k:56,<3k:39,<4k:37,<8k:5,<16k:5,<32k:2,<64k:3,<128k:3",0,0,199,9165,199,9297,0,1471,82,0,0,2796,2,22731
folder_0000000E,67,true,mr,9496,0,199,0,0,<8,<8,<8,<8,<8:9496,0,0,199,9165,199,9297,0,1471,82,0,0,2796,2,22731
folder_0000000E,67,true,ms,82,0,82,7059,124,<128,<128,<128,<128,<128:82,0,0,199,9165,199,9297,0,1471,82,0,0,2796,2,22731
folder_0000000E,67,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,199,9165,199,9297,0,1471,82,0,0,2796,2,22731
folder_0000000E,68,false,bd,2367,0,71,274297386,131072,<64k,>=128k,>=128k,>=128k,"<8k:46,<16k:66,<32k:82,<64k:98,<128k:163,>=128k:1912",71,2296,0,0,0,0,0,0,0,0,0,0,0,2296
folder_0000000E,69,true,mb,9565,0,0,32673,4,<8,<8,<8,<8,<8:9565,0,0,0,9565,0,9697,0,1471,0,0,0,2796,2,23531
folder_0000000E,69,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,0,9565,0,9697,0,1471,0,0,0,2796,2,23531
folder_0000000E,69,true,mi,1471,0,0,633927,72236,<512,<512,<512,<1k,"<512:1417,<1k:46,<2k:2,<4k:1,<8k:1,<16k:1,<64k:2,<128k:1",0,0,0,9565,0,9697,0,1471,0,0,0,2796,2,23531
folder_0000000E,69,true,mn,2796,0,0,1565304,81701,<512,<512,<512,<4k,"<128:122,<512:2419,<1k:105,<2k:56,<3k:39,<4k:37,<8k:5,<16k:5,<32k:2,<64k:3,<128k:3",0,0,0,9565,0,9697,0,1471,0,0,0,2796,2,23531
folder_0000000E,69,true,mr,9697,0,0,0,0,<8,<8,<8,<8,<8:9697,0,0,0,9565,0,9697,0,1471,0,0,0,2796,2,23531
folder_0000000E,69,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,0,9565,0,9697,0,1471,0,0,0,2796,2,23531
folder_0000000E,70,true,mb,10155,0,0,35030,4,<8,<8,<8,<8,<8:10155,0,0,0,10155,0,10287,0,1178,293,0,0,3089,2,24711
folder_0000000E,70,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,0,10155,0,10287,0,1178,293,0,0,3089,2,24711
folder_0000000E,70,true,mi,1178,0,0,514482,72457,<512,<512,<512,<1k,"<512:1128,<1k:43,<2k:2,<4k:1,<8k:1,<16k:1,<64k:1,<128k:1",0,0,0,10155,0,10287,0,1178,293,0,0,3089,2,24711
folder_0000000E,70,true,mn,3089,0,0,1690359,81701,<512,<512,<512,<4k,"<128:122,<512:2708,<1k:106,<2k:58,<3k:39,<4k:37,<8k:5,<16k:5,<32k:2,<64k:4,<128k:3",0,0,0,10155,0,10287,0,1178,293,0,0,3089,2,24711
folder_0000000E,70,true,mr,10287,0,0,0,0,<8,<8,<8,<8,<8:10287,0,0,0,10155,0,10287,0,1178,293,0,0,3089,2,24711
folder_0000000E,70,true,ms,293,0,293,33431,122,<128,<128,<128,<128,<128:293,0,0,0,10155,0,10287,0,1178,293,0,0,3089,2,24711
folder_0000000E,70,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,0,10155,0,10287,0,1178,293,0,0,3089,2,24711
folder_0000000E,71,true,mb,10731,0,0,37265,4,<8,<8,<8,<8,<8:10731,0,0,0,10731,0,10889,0,765,413,0,0,3502,2,25889
folder_0000000E,71,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,0,10731,0,10889,0,765,413,0,0,3502,2,25889
folder_0000000E,71,true,mi,765,0,0,319984,52958,<512,<512,<512,<1k,"<512:730,<1k:30,<2k:2,<8k:1,<16k:1,<64k:1",0,0,0,10731,0,10889,0,765,413,0,0,3502,2,25889
folder_0000000E,71,true,mn,3502,0,0,1887445,81701,<512,<512,<512,<4k,"<128:122,<512:3106,<1k:119,<2k:58,<3k:39,<4k:38,<8k:5,<16k:5,<32k:2,<64k:4,<128k:4",0,0,0,10731,0,10889,0,765,413,0,0,3502,2,25889
folder_0000000E,71,true,mr,10889,0,0,0,0,<8,<8,<8,<8,<8:10889,0,0,0,10731,0,10889,0,765,413,0,0,3502,2,25889
folder_0000000E,71,true,ms,413,0,413,49632,126,<128,<128,<128,<128,"<32:1,<128:412",0,0,0,10731,0,10889,0,765,413,0,0,3502,2,25889
folder_0000000E,71,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,0,10731,0,10889,0,765,413,0,0,3502,2,25889
folder_0000000E,72,true,mb,11219,0,0,39210,4,<8,<8,<8,<8,<8:11219,0,0,0,11219,0,11377,0,596,169,0,0,3671,2,26865
folder_0000000E,72,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,0,11219,0,11377,0,596,169,0,0,3671,2,26865
folder_0000000E,72,true,mi,596,0,0,257405,52958,<512,<512,<512,<512,"<512:591,<2k:2,<8k:1,<16k:1,<64k:1",0,0,0,11219,0,11377,0,596,169,0,0,3671,2,26865
folder_0000000E,72,true,mn,3671,0,0,1951800,81701,<512,<512,<512,<4k,"<128:122,<512:3245,<1k:149,<2k:58,<3k:39,<4k:38,<8k:5,<16k:5,<32k:2,<64k:4,<128k:4",0,0,0,11219,0,11377,0,596,169,0,0,3671,2,26865
folder_0000000E,72,true,mr,11377,0,0,0,0,<8,<8,<8,<8,<8:11377,0,0,0,11219,0,11377,0,596,169,0,0,3671,2,26865
folder_0000000E,72,true,ms,169,0,169,20956,124,<128,<128,<128,<128,<128:169,0,0,0,11219,0,11377,0,596,169,0,0,3671,2,26865
folder_0000000E,72,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,0,11219,0,11377,0,596,169,0,0,3671,2,26865
folder_0000000E,73,true,mb,11727,0,0,41216,4,<8,<8,<8,<8,<8:11727,0,0,0,11727,0,11885,0,291,305,0,0,3976,2,27881
folder_0000000E,73,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,0,11727,0,11885,0,291,305,0,0,3976,2,27881
folder_0000000E,73,true,mi,291,0,0,146727,52966,<512,<512,<512,<512,"<512:289,<2k:1,<64k:1",0,0,0,11727,0,11885,0,291,305,0,0,3976,2,27881
folder_0000000E,73,true,mn,3976,0,0,2064179,81701,<512,<512,<512,<4k,"<128:122,<512:3547,<1k:149,<2k:59,<3k:39,<4k:38,<8k:6,<16k:6,<32k:2,<64k:4,<128k:4",0,0,0,11727,0,11885,0,291,305,0,0,3976,2,27881
folder_0000000E,73,true,mr,11885,0,0,0,0,<8,<8,<8,<8,<8:11885,0,0,0,11727,0,11885,0,291,305,0,0,3976,2,27881
folder_0000000E,73,true,ms,305,0,305,37544,124,<128,<128,<128,<128,"<32:1,<128:304",0,0,0,11727,0,11885,0,291,305,0,0,3976,2,27881
folder_0000000E,73,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,0,11727,0,11885,0,291,305,0,0,3976,2,27881
folder_0000000E,74,false,bd,2585,0,0,264390730,131072,<64k,>=128k,>=128k,>=128k,"<8k:1,<16k:37,<32k:178,<64k:190,<128k:840,>=128k:1339",0,2585,0,0,0,0,0,0,0,0,0,0,0,2585
folder_0000000E,75,true,mb,12209,0,0,43144,4,<8,<8,<8,<8,<8:12209,0,0,0,12209,0,12373,0,20,271,0,0,4247,2,28851
folder_0000000E,75,true,md,1,0,0,15,15,<32,<32,<32,<32,<32:1,0,0,0,12209,0,12373,0,20,271,0,0,4247,2,28851
folder_0000000E,75,true,mi,20,0,0,59007,53178,<512,<512,<512,<64k,"<512:19,<64k:1",0,0,0,12209,0,12373,0,20,271,0,0,4247,2,28851
folder_0000000E,75,true,mn,4247,0,0,2208260,81701,<512,<512,<512,<4k,"<128:122,<512:3782,<1k:149,<2k:95,<3k:39,<4k:38,<8k:6,<16k:6,<32k:2,<64k:4,<128k:4",0,0,0,12209,0,12373,0,20,271,0,0,4247,2,28851
folder_0000000E,75,true,mr,12373,0,0,0,0,<8,<8,<8,<8,<8:12373,0,0,0,12209,0,12373,0,20,271,0,0,4247,2,28851
folder_0000000E,75,true,ms,271,0,271,33604,124,<128,<128,<128,<128,<128:271,0,0,0,12209,0,12373,0,20,271,0,0,4247,2,28851
folder_0000000E,75,true,mx,1,0,0,7,7,<8,<8,<8,<8,<8:1,0,0,0,12209,0,12373,0,20,271,0,0,4247,2,28851
